comunicacao_id,cliente_id,contrato_id,tipo_comunicacao,campanha,data_prevista_envio,data_envio,status_envio,resultado,mes_referencia,ano_referencia,custo_estimado_rs
1158,210,278,Push,CNH Pendência,2026-11-06,,Agendado,,11,2026,0.01
1159,210,278,Email,Lembrete Parcela,2027-01-07,,Agendado,,1,2027,0.03
1160,210,278,WhatsApp,Cobrança,2025-04-01,2025-04-01,Enviado,Pagou,4,2025,0.25
1161,210,278,WhatsApp,Cobrança,2025-01-22,2025-01-22,Enviado,Sem Resposta,1,2025,0.25
1162,111,154,SMS,Cobrança,2026-05-20,2026-05-20,Enviado,Sem Resposta,5,2026,0.12
1163,111,154,Push,Cobrança,2025-04-09,2025-04-09,Enviado,Sem Resposta,4,2025,0.01
1164,111,154,SMS,CNH Pendência,2026-06-01,2026-06-01,Enviado,Sem Resposta,6,2026,0.12
1165,111,154,WhatsApp,Oferta Cross-sell,2026-11-28,,Agendado,,11,2026,0.25
1166,111,154,WhatsApp,Entrega Veículo,2026-09-22,,Agendado,,9,2026,0.25
1167,111,154,SMS,Cobrança,2025-07-31,2025-07-31,Enviado,Pagou,7,2025,0.12
1168,111,154,SMS,Oferta Cross-sell,2026-04-29,2026-04-29,Enviado,Pagou,4,2026,0.12
1169,160,214,Carta,Cobrança,2026-02-28,,Cancelado,,2,2026,4.5
1170,160,214,SMS,Renovação,2026-09-09,,Agendado,,9,2026,0.12
1171,160,214,SMS,Cobrança,2026-12-05,,Agendado,,12,2026,0.12
1172,160,214,WhatsApp,Lembrete Parcela,2026-01-09,2026-01-09,Enviado,Sem Resposta,1,2026,0.25
1173,160,214,Email,Cobrança,2025-06-20,,Cancelado,,6,2025,0.03
1174,158,212,SMS,Lembrete Parcela,2025-02-05,2025-02-05,Enviado,Pagou,2,2025,0.12
1175,158,212,SMS,Lembrete Parcela,2025-02-20,2025-02-20,Enviado,Sem Resposta,2,2025,0.12
1176,158,212,SMS,Renovação,2025-01-25,2025-01-25,Enviado,Sem Resposta,1,2025,0.12
1177,158,212,SMS,Cobrança,2026-11-11,,Agendado,,11,2026,0.12
1178,158,212,SMS,Entrega Veículo,2025-07-22,,Cancelado,,7,2025,0.12
1179,49,60,WhatsApp,CNH Pendência,2026-11-06,,Agendado,,11,2026,0.25
1180,49,60,WhatsApp,Oferta Cross-sell,2026-08-04,,Agendado,,8,2026,0.25
1181,49,60,SMS,Cobrança,2026-12-29,,Agendado,,12,2026,0.12
1182,49,60,WhatsApp,Cobrança,2025-03-09,2025-03-09,Enviado,Sem Resposta,3,2025,0.25
1183,212,281,Push,Cobrança,2026-12-15,,Agendado,,12,2026,0.01
1184,212,281,SMS,Entrega Veículo,2025-08-25,2025-08-25,Enviado,Opt-out,8,2025,0.12
1185,212,281,Email,Cobrança,2026-09-16,,Agendado,,9,2026,0.03
1186,212,281,SMS,Lembrete Parcela,2026-08-13,,Agendado,,8,2026,0.12
1187,212,281,WhatsApp,Entrega Veículo,2026-03-04,2026-03-04,Enviado,Respondido,3,2026,0.25
1188,212,281,SMS,Renovação,2026-08-07,,Agendado,,8,2026,0.12
1189,212,281,WhatsApp,Oferta Cross-sell,2025-05-21,2025-05-21,Enviado,Sem Resposta,5,2025,0.25
1190,19,25,Push,Cobrança,2026-10-17,,Agendado,,10,2026,0.01
1191,19,25,Carta,Lembrete Parcela,2026-11-26,,Agendado,,11,2026,4.5
1192,192,255,Email,Cobrança,2026-08-19,,Agendado,,8,2026,0.03
1193,192,255,Carta,Entrega Veículo,2025-12-24,2025-12-24,Enviado,Opt-out,12,2025,4.5
1194,192,255,WhatsApp,Lembrete Parcela,2026-03-20,2026-03-20,Enviado,Respondido,3,2026,0.25
1195,192,255,Email,Renovação,2026-08-25,,Agendado,,8,2026,0.03
1196,192,255,Push,Oferta Cross-sell,2026-09-05,,Agendado,,9,2026,0.01
1197,192,255,WhatsApp,Lembrete Parcela,2026-02-22,2026-02-22,Enviado,Sem Resposta,2,2026,0.25
1198,192,255,WhatsApp,Cobrança,2026-05-13,2026-05-13,Enviado,Sem Resposta,5,2026,0.25
1199,192,255,Email,Cobrança,2025-05-09,2025-05-09,Enviado,Sem Resposta,5,2025,0.03
1200,184,245,SMS,Renovação,2026-01-02,2026-01-02,Enviado,Pagou,1,2026,0.12
1201,184,245,WhatsApp,Renovação,2026-04-16,,Falhou,,4,2026,0.25
1202,184,245,SMS,Cobrança,2026-03-22,2026-03-22,Enviado,Pagou,3,2026,0.12
1203,82,112,WhatsApp,Cobrança,2026-02-11,2026-02-11,Enviado,Sem Resposta,2,2026,0.25
1204,82,112,SMS,CNH Pendência,2026-07-05,,Cancelado,,7,2026,0.12
1205,82,112,SMS,Cobrança,2025-11-22,2025-11-22,Enviado,Respondido,11,2025,0.12
1206,82,112,WhatsApp,Cobrança,2025-06-05,2025-06-05,Enviado,Opt-out,6,2025,0.25
1207,82,112,Email,CNH Pendência,2025-07-12,,Falhou,,7,2025,0.03
1208,82,112,WhatsApp,Renovação,2025-01-31,,Falhou,,1,2025,0.25
1209,153,207,SMS,Entrega Veículo,2026-08-28,,Agendado,,8,2026,0.12
1210,153,207,WhatsApp,CNH Pendência,2026-07-19,2026-07-19,Enviado,Sem Resposta,7,2026,0.25
1211,153,207,SMS,Entrega Veículo,2026-10-30,,Agendado,,10,2026,0.12
1212,153,207,Email,CNH Pendência,2026-06-30,2026-06-30,Enviado,Sem Resposta,6,2026,0.03
1213,153,207,Email,CNH Pendência,2025-02-27,,Falhou,,2,2025,0.03
1214,153,207,SMS,Renovação,2026-09-17,,Agendado,,9,2026,0.12
1215,153,207,WhatsApp,Cobrança,2026-06-20,,Falhou,,6,2026,0.25
1216,32,39,Email,CNH Pendência,2025-02-20,2025-02-20,Enviado,Sem Resposta,2,2025,0.03
1217,32,39,WhatsApp,Lembrete Parcela,2025-04-15,2025-04-15,Enviado,Respondido,4,2025,0.25
1218,32,39,SMS,Lembrete Parcela,2025-02-06,2025-02-06,Enviado,Respondido,2,2025,0.12
1219,32,39,SMS,Lembrete Parcela,2027-01-01,,Agendado,,1,2027,0.12
1220,32,39,Push,Cobrança,2025-07-13,2025-07-13,Enviado,Respondido,7,2025,0.01
1221,32,39,WhatsApp,Cobrança,2025-02-12,2025-02-12,Enviado,Opt-out,2,2025,0.25
1222,150,204,Push,Cobrança,2026-09-14,,Agendado,,9,2026,0.01
1223,150,204,WhatsApp,Entrega Veículo,2025-09-23,2025-09-23,Enviado,Sem Resposta,9,2025,0.25
1224,150,204,Email,Renovação,2027-01-10,,Agendado,,1,2027,0.03
1225,150,204,SMS,Cobrança,2026-12-05,,Agendado,,12,2026,0.12
1226,150,204,WhatsApp,CNH Pendência,2026-10-10,,Agendado,,10,2026,0.25
1227,150,204,Push,Cobrança,2026-11-03,,Agendado,,11,2026,0.01
1228,150,204,WhatsApp,Entrega Veículo,2026-10-05,,Agendado,,10,2026,0.25
1229,162,216,Email,Lembrete Parcela,2025-08-02,2025-08-02,Enviado,Sem Resposta,8,2025,0.03
1230,162,216,SMS,Entrega Veículo,2025-03-09,2025-03-09,Enviado,Sem Resposta,3,2025,0.12
1231,69,89,WhatsApp,Entrega Veículo,2026-06-11,2026-06-11,Enviado,Pagou,6,2026,0.25
1232,69,89,SMS,Cobrança,2025-08-23,2025-08-23,Enviado,Opt-out,8,2025,0.12
1233,69,89,Push,Lembrete Parcela,2026-03-03,2026-03-03,Enviado,Respondido,3,2026,0.01
1234,69,89,WhatsApp,Entrega Veículo,2025-09-04,2025-09-04,Enviado,Pagou,9,2025,0.25
1235,69,89,Email,CNH Pendência,2025-01-05,,Falhou,,1,2025,0.03
1236,69,89,SMS,Entrega Veículo,2026-02-23,2026-02-23,Enviado,Sem Resposta,2,2026,0.12
1237,183,244,WhatsApp,Lembrete Parcela,2026-03-17,,Cancelado,,3,2026,0.25
1238,183,244,Carta,Lembrete Parcela,2025-01-25,2025-01-25,Enviado,Pagou,1,2025,4.5
1239,183,244,SMS,Cobrança,2026-08-09,,Agendado,,8,2026,0.12
1240,22,28,SMS,Cobrança,2025-01-09,2025-01-09,Enviado,Respondido,1,2025,0.12
1241,22,28,Push,Cobrança,2025-07-20,2025-07-20,Enviado,Sem Resposta,7,2025,0.01
1242,22,28,Push,Renovação,2025-05-26,2025-05-26,Enviado,Sem Resposta,5,2025,0.01
1243,22,28,WhatsApp,Cobrança,2025-01-05,2025-01-05,Enviado,Opt-out,1,2025,0.25
1244,22,28,SMS,Cobrança,2025-12-26,2025-12-26,Enviado,Respondido,12,2025,0.12
1245,22,28,WhatsApp,Cobrança,2025-12-18,2025-12-18,Enviado,Respondido,12,2025,0.25
1246,178,238,SMS,Cobrança,2025-03-08,2025-03-08,Enviado,Sem Resposta,3,2025,0.12
1247,178,238,WhatsApp,Cobrança,2026-09-29,,Agendado,,9,2026,0.25
1248,178,238,WhatsApp,CNH Pendência,2025-12-05,2025-12-05,Enviado,Pagou,12,2025,0.25
1249,178,238,SMS,Lembrete Parcela,2025-12-28,2025-12-28,Enviado,Sem Resposta,12,2025,0.12
1250,178,238,Email,CNH Pendência,2026-04-17,2026-04-17,Enviado,Respondido,4,2026,0.03
1251,178,238,WhatsApp,Renovação,2027-01-18,,Agendado,,1,2027,0.25
1252,159,213,SMS,Cobrança,2025-08-17,2025-08-17,Enviado,Sem Resposta,8,2025,0.12
1253,159,213,Email,Lembrete Parcela,2025-03-24,2025-03-24,Enviado,Pagou,3,2025,0.03
1254,159,213,WhatsApp,Entrega Veículo,2027-01-08,,Agendado,,1,2027,0.25
1255,159,213,SMS,Cobrança,2026-05-04,2026-05-04,Enviado,Opt-out,5,2026,0.12
1256,63,81,Email,CNH Pendência,2027-01-24,,Agendado,,1,2027,0.03
1257,63,81,SMS,Renovação,2026-09-04,,Agendado,,9,2026,0.12
1258,63,81,Email,Oferta Cross-sell,2026-04-12,2026-04-12,Enviado,Sem Resposta,4,2026,0.03
1259,63,81,Push,Renovação,2025-03-30,2025-03-30,Enviado,Pagou,3,2025,0.01
1260,117,161,WhatsApp,Entrega Veículo,2026-09-12,,Agendado,,9,2026,0.25
1261,117,161,SMS,Lembrete Parcela,2026-03-11,2026-03-11,Enviado,Sem Resposta,3,2026,0.12
1262,117,161,Push,Cobrança,2026-11-09,,Agendado,,11,2026,0.01
1263,117,161,WhatsApp,Cobrança,2026-11-17,,Agendado,,11,2026,0.25
1264,221,294,WhatsApp,Cobrança,2025-01-21,2025-01-21,Enviado,Respondido,1,2025,0.25
1265,221,294,Email,Oferta Cross-sell,2026-05-21,,Falhou,,5,2026,0.03
1266,221,294,SMS,Cobrança,2026-07-07,2026-07-07,Enviado,Pagou,7,2026,0.12
1267,221,294,WhatsApp,Entrega Veículo,2025-08-22,2025-08-22,Enviado,Respondido,8,2025,0.25
1268,221,294,WhatsApp,Cobrança,2025-08-23,2025-08-23,Enviado,Sem Resposta,8,2025,0.25
1269,221,294,Push,Oferta Cross-sell,2025-12-19,,Falhou,,12,2025,0.01
1270,17,22,WhatsApp,Lembrete Parcela,2026-01-14,2026-01-14,Enviado,Respondido,1,2026,0.25
1271,17,22,SMS,Cobrança,2026-12-20,,Agendado,,12,2026,0.12
1272,247,329,SMS,Lembrete Parcela,2025-05-16,2025-05-16,Enviado,Pagou,5,2025,0.12
1273,247,329,Email,Renovação,2025-03-07,2025-03-07,Enviado,Sem Resposta,3,2025,0.03
1274,247,329,WhatsApp,Oferta Cross-sell,2025-07-18,,Falhou,,7,2025,0.25
1275,20,26,SMS,CNH Pendência,2026-03-23,,Falhou,,3,2026,0.12
1276,20,26,Push,Renovação,2025-02-09,2025-02-09,Enviado,Pagou,2,2025,0.01
1277,20,26,WhatsApp,Lembrete Parcela,2025-04-20,2025-04-20,Enviado,Sem Resposta,4,2025,0.25
1278,20,26,SMS,Lembrete Parcela,2026-11-28,,Agendado,,11,2026,0.12
1279,20,26,Email,Oferta Cross-sell,2026-10-26,,Agendado,,10,2026,0.03
1280,20,26,Push,CNH Pendência,2025-06-15,2025-06-15,Enviado,Pagou,6,2025,0.01
1281,69,90,SMS,Lembrete Parcela,2026-05-31,2026-05-31,Enviado,Pagou,5,2026,0.12
1282,69,90,SMS,Cobrança,2026-02-11,2026-02-11,Enviado,Respondido,2,2026,0.12
1283,69,90,SMS,Cobrança,2026-05-11,2026-05-11,Enviado,Respondido,5,2026,0.12
1284,67,86,WhatsApp,Oferta Cross-sell,2026-03-29,2026-03-29,Enviado,Sem Resposta,3,2026,0.25
1285,67,86,WhatsApp,Oferta Cross-sell,2026-11-04,,Agendado,,11,2026,0.25
1286,67,86,SMS,CNH Pendência,2025-02-22,2025-02-22,Enviado,Opt-out,2,2025,0.12
1287,211,279,WhatsApp,Cobrança,2026-12-12,,Agendado,,12,2026,0.25
1288,211,279,Email,Cobrança,2025-08-07,2025-08-07,Enviado,Sem Resposta,8,2025,0.03
1289,37,45,SMS,CNH Pendência,2026-02-14,2026-02-14,Enviado,Sem Resposta,2,2026,0.12
1290,37,45,WhatsApp,Cobrança,2025-07-30,2025-07-30,Enviado,Sem Resposta,7,2025,0.25
1291,37,45,Email,Renovação,2026-07-04,2026-07-04,Enviado,Respondido,7,2026,0.03
1292,37,45,Email,Lembrete Parcela,2025-03-19,,Falhou,,3,2025,0.03
1293,61,77,SMS,Oferta Cross-sell,2025-02-19,,Falhou,,2,2025,0.12
1294,61,77,SMS,Cobrança,2025-03-03,2025-03-03,Enviado,Sem Resposta,3,2025,0.12
1295,61,77,SMS,Cobrança,2026-07-15,2026-07-15,Enviado,Pagou,7,2026,0.12
1296,61,77,WhatsApp,Cobrança,2027-01-23,,Agendado,,1,2027,0.25
1297,61,77,Carta,Lembrete Parcela,2026-12-12,,Agendado,,12,2026,4.5
1298,61,77,WhatsApp,Cobrança,2026-03-02,2026-03-02,Enviado,Respondido,3,2026,0.25
1299,61,77,WhatsApp,Oferta Cross-sell,2026-05-06,,Cancelado,,5,2026,0.25
1300,61,77,WhatsApp,Lembrete Parcela,2026-06-07,2026-06-07,Enviado,Sem Resposta,6,2026,0.25
1301,126,173,SMS,Renovação,2025-12-29,2025-12-29,Enviado,Sem Resposta,12,2025,0.12
1302,126,173,WhatsApp,Lembrete Parcela,2026-08-03,,Agendado,,8,2026,0.25
1303,126,173,Email,Renovação,2026-01-09,,Falhou,,1,2026,0.03
1304,126,173,WhatsApp,Cobrança,2025-11-25,2025-11-25,Enviado,Respondido,11,2025,0.25
1305,126,173,Email,Cobrança,2026-12-28,,Agendado,,12,2026,0.03
1306,215,285,SMS,Cobrança,2026-01-06,2026-01-06,Enviado,Sem Resposta,1,2026,0.12
1307,215,285,SMS,Oferta Cross-sell,2025-12-13,2025-12-13,Enviado,Respondido,12,2025,0.12
1308,215,285,Email,Cobrança,2026-03-26,2026-03-26,Enviado,Sem Resposta,3,2026,0.03
1309,215,285,WhatsApp,Cobrança,2026-03-02,2026-03-02,Enviado,Pagou,3,2026,0.25
1310,215,285,Email,Cobrança,2026-02-16,2026-02-16,Enviado,Sem Resposta,2,2026,0.03
1311,215,285,Email,Lembrete Parcela,2026-11-04,,Agendado,,11,2026,0.03
1312,215,285,SMS,Renovação,2026-07-12,2026-07-12,Enviado,Sem Resposta,7,2026,0.12
1313,215,285,WhatsApp,Lembrete Parcela,2025-05-24,2025-05-24,Enviado,Sem Resposta,5,2025,0.25
1314,80,109,SMS,Lembrete Parcela,2025-03-12,2025-03-12,Enviado,Pagou,3,2025,0.12
1315,80,109,SMS,CNH Pendência,2025-08-12,2025-08-12,Enviado,Opt-out,8,2025,0.12
1316,80,109,WhatsApp,Cobrança,2025-04-10,2025-04-10,Enviado,Respondido,4,2025,0.25
1317,80,109,Email,Lembrete Parcela,2025-08-21,2025-08-21,Enviado,Sem Resposta,8,2025,0.03
1318,80,109,Email,Oferta Cross-sell,2026-11-15,,Agendado,,11,2026,0.03
1319,80,109,SMS,Cobrança,2025-11-17,2025-11-17,Enviado,Opt-out,11,2025,0.12
1320,80,109,Email,Renovação,2025-01-23,2025-01-23,Enviado,Sem Resposta,1,2025,0.03
1321,80,108,SMS,Entrega Veículo,2025-08-14,2025-08-14,Enviado,Sem Resposta,8,2025,0.12
1322,80,108,Email,Lembrete Parcela,2025-03-22,2025-03-22,Enviado,Sem Resposta,3,2025,0.03
1323,80,108,Push,Cobrança,2027-01-28,,Agendado,,1,2027,0.01
1324,80,108,WhatsApp,Entrega Veículo,2026-09-12,,Agendado,,9,2026,0.25
1325,80,108,SMS,Oferta Cross-sell,2025-08-17,2025-08-17,Enviado,Respondido,8,2025,0.12
1326,80,108,Email,Cobrança,2026-09-07,,Agendado,,9,2026,0.03
1327,80,108,SMS,Oferta Cross-sell,2025-05-12,2025-05-12,Enviado,Sem Resposta,5,2025,0.12
1328,80,108,SMS,Cobrança,2025-04-27,2025-04-27,Enviado,Sem Resposta,4,2025,0.12
1329,182,243,WhatsApp,Lembrete Parcela,2026-04-04,2026-04-04,Enviado,Pagou,4,2026,0.25
1330,182,243,Email,CNH Pendência,2026-08-14,2026-08-14,Enviado,Sem Resposta,8,2026,0.03
1331,182,243,WhatsApp,Oferta Cross-sell,2025-06-15,,Falhou,,6,2025,0.25
1332,182,243,Email,Cobrança,2026-07-14,,Falhou,,7,2026,0.03
1333,182,243,Push,Lembrete Parcela,2025-04-08,2025-04-08,Enviado,Sem Resposta,4,2025,0.01
1334,157,211,Carta,Entrega Veículo,2025-03-20,2025-03-20,Enviado,Sem Resposta,3,2025,4.5
1335,157,211,Push,Lembrete Parcela,2026-11-13,,Agendado,,11,2026,0.01
1336,50,63,Push,Cobrança,2025-04-07,2025-04-07,Enviado,Sem Resposta,4,2025,0.01
1337,50,63,WhatsApp,Entrega Veículo,2025-07-02,2025-07-02,Enviado,Pagou,7,2025,0.25
1338,50,63,WhatsApp,Cobrança,2025-08-12,2025-08-12,Enviado,Sem Resposta,8,2025,0.25
1339,50,63,WhatsApp,Cobrança,2026-12-13,,Agendado,,12,2026,0.25
1340,50,63,WhatsApp,CNH Pendência,2025-02-24,2025-02-24,Enviado,Opt-out,2,2025,0.25
1341,50,63,SMS,Cobrança,2027-01-12,,Agendado,,1,2027,0.12
1342,50,63,Email,CNH Pendência,2026-05-21,2026-05-21,Enviado,Pagou,5,2026,0.03
1343,50,63,SMS,Lembrete Parcela,2025-07-19,2025-07-19,Enviado,Respondido,7,2025,0.12
1344,134,182,Email,Cobrança,2026-10-24,,Agendado,,10,2026,0.03
1345,134,182,SMS,Cobrança,2026-10-19,,Agendado,,10,2026,0.12
1346,134,182,WhatsApp,Lembrete Parcela,2025-06-17,2025-06-17,Enviado,Pagou,6,2025,0.25
1347,134,182,WhatsApp,Renovação,2025-12-16,2025-12-16,Enviado,Pagou,12,2025,0.25
1348,134,182,SMS,CNH Pendência,2026-07-16,2026-07-16,Enviado,Respondido,7,2026,0.12
1349,134,182,SMS,Oferta Cross-sell,2027-01-02,,Agendado,,1,2027,0.12
1350,134,182,SMS,Lembrete Parcela,2025-12-17,2025-12-17,Enviado,Pagou,12,2025,0.12
1351,134,182,WhatsApp,Cobrança,2026-10-22,,Agendado,,10,2026,0.25
1352,245,327,SMS,CNH Pendência,2026-10-05,,Agendado,,10,2026,0.12
1353,245,327,Carta,CNH Pendência,2026-08-28,,Agendado,,8,2026,4.5
1354,245,327,Push,CNH Pendência,2026-11-12,,Agendado,,11,2026,0.01
1355,245,327,SMS,CNH Pendência,2025-08-27,2025-08-27,Enviado,Sem Resposta,8,2025,0.12
1356,245,327,WhatsApp,Cobrança,2026-12-21,,Agendado,,12,2026,0.25
1357,245,327,SMS,Cobrança,2025-08-11,2025-08-11,Enviado,Sem Resposta,8,2025,0.12
1358,109,149,WhatsApp,CNH Pendência,2026-06-18,2026-06-18,Enviado,Sem Resposta,6,2026,0.25
1359,109,149,SMS,Entrega Veículo,2025-11-10,2025-11-10,Enviado,Pagou,11,2025,0.12
1360,228,306,WhatsApp,Renovação,2026-08-09,,Agendado,,8,2026,0.25
1361,228,306,WhatsApp,Oferta Cross-sell,2025-06-30,2025-06-30,Enviado,Sem Resposta,6,2025,0.25
1362,228,306,Carta,Lembrete Parcela,2025-04-06,2025-04-06,Enviado,Sem Resposta,4,2025,4.5
1363,228,306,SMS,Cobrança,2026-11-29,,Agendado,,11,2026,0.12
1364,228,306,Email,Cobrança,2025-05-20,2025-05-20,Enviado,Sem Resposta,5,2025,0.03
1365,228,306,Push,Lembrete Parcela,2026-09-16,,Agendado,,9,2026,0.01
1366,119,163,SMS,Cobrança,2025-10-04,2025-10-04,Enviado,Sem Resposta,10,2025,0.12
1367,119,163,WhatsApp,CNH Pendência,2025-03-04,2025-03-04,Enviado,Pagou,3,2025,0.25
1368,119,163,SMS,Cobrança,2025-01-15,2025-01-15,Enviado,Sem Resposta,1,2025,0.12
1369,119,163,Email,Lembrete Parcela,2025-10-31,2025-10-31,Enviado,Sem Resposta,10,2025,0.03
1370,44,53,WhatsApp,Cobrança,2026-09-10,,Agendado,,9,2026,0.25
1371,44,53,SMS,Lembrete Parcela,2026-11-03,,Agendado,,11,2026,0.12
1372,44,53,WhatsApp,Cobrança,2025-12-26,2025-12-26,Enviado,Opt-out,12,2025,0.25
1373,44,53,WhatsApp,Cobrança,2025-03-08,,Cancelado,,3,2025,0.25
1374,44,53,SMS,Renovação,2026-08-13,2026-08-13,Enviado,Sem Resposta,8,2026,0.12
1375,44,53,WhatsApp,Renovação,2025-03-08,,Falhou,,3,2025,0.25
1376,44,53,Email,Renovação,2026-09-04,,Agendado,,9,2026,0.03
1377,44,53,Email,Cobrança,2025-02-27,2025-02-27,Enviado,Pagou,2,2025,0.03
1378,196,260,WhatsApp,CNH Pendência,2026-08-19,,Agendado,,8,2026,0.25
1379,196,260,SMS,Cobrança,2025-10-01,2025-10-01,Enviado,Sem Resposta,10,2025,0.12
1380,196,260,SMS,Entrega Veículo,2026-10-01,,Agendado,,10,2026,0.12
1381,196,260,WhatsApp,Oferta Cross-sell,2026-03-10,2026-03-10,Enviado,Pagou,3,2026,0.25
1382,196,260,SMS,Oferta Cross-sell,2025-04-06,2025-04-06,Enviado,Respondido,4,2025,0.12
1383,45,56,Email,Lembrete Parcela,2027-01-03,,Agendado,,1,2027,0.03
1384,45,56,WhatsApp,Lembrete Parcela,2026-10-18,,Agendado,,10,2026,0.25
1385,131,178,WhatsApp,Cobrança,2025-01-03,2025-01-03,Enviado,Sem Resposta,1,2025,0.25
1386,131,178,SMS,Oferta Cross-sell,2025-07-26,2025-07-26,Enviado,Sem Resposta,7,2025,0.12
1387,131,178,SMS,Oferta Cross-sell,2025-08-02,2025-08-02,Enviado,Respondido,8,2025,0.12
1388,243,324,Email,Oferta Cross-sell,2025-02-08,2025-02-08,Enviado,Pagou,2,2025,0.03
1389,243,324,SMS,Renovação,2026-07-30,2026-07-30,Enviado,Opt-out,7,2026,0.12
1390,243,324,WhatsApp,Entrega Veículo,2026-04-06,2026-04-06,Enviado,Sem Resposta,4,2026,0.25
1391,243,324,WhatsApp,CNH Pendência,2026-07-27,2026-07-27,Enviado,Opt-out,7,2026,0.25
1392,243,324,Push,CNH Pendência,2026-05-07,2026-05-07,Enviado,Pagou,5,2026,0.01
1393,243,324,Email,Cobrança,2026-11-17,,Agendado,,11,2026,0.03
1394,243,324,SMS,Cobrança,2026-04-27,2026-04-27,Enviado,Respondido,4,2026,0.12
1395,161,215,Email,Cobrança,2025-02-08,2025-02-08,Enviado,Pagou,2,2025,0.03
1396,161,215,SMS,Cobrança,2026-04-12,2026-04-12,Enviado,Sem Resposta,4,2026,0.12
1397,161,215,WhatsApp,Cobrança,2026-01-22,2026-01-22,Enviado,Sem Resposta,1,2026,0.25
1398,161,215,Email,Renovação,2026-04-13,2026-04-13,Enviado,Pagou,4,2026,0.03
1399,161,215,Carta,Renovação,2026-03-20,2026-03-20,Enviado,Respondido,3,2026,4.5
1400,217,288,Push,Lembrete Parcela,2025-08-09,2025-08-09,Enviado,Sem Resposta,8,2025,0.01
1401,217,288,WhatsApp,Entrega Veículo,2026-08-27,,Agendado,,8,2026,0.25
1402,217,288,Email,Cobrança,2026-03-19,2026-03-19,Enviado,Respondido,3,2026,0.03
1403,217,288,Email,Cobrança,2025-01-21,2025-01-21,Enviado,Sem Resposta,1,2025,0.03
1404,9,10,WhatsApp,Cobrança,2026-09-16,,Agendado,,9,2026,0.25
1405,9,10,WhatsApp,Cobrança,2026-11-03,,Agendado,,11,2026,0.25
1406,9,10,WhatsApp,Oferta Cross-sell,2026-06-14,2026-06-14,Enviado,Pagou,6,2026,0.25
1407,9,10,SMS,Entrega Veículo,2026-08-05,,Agendado,,8,2026,0.12
1408,9,10,WhatsApp,Lembrete Parcela,2026-08-14,2026-08-14,Enviado,Respondido,8,2026,0.25
1409,9,10,SMS,Cobrança,2026-10-07,,Agendado,,10,2026,0.12
1410,9,10,WhatsApp,Entrega Veículo,2026-04-28,2026-04-28,Enviado,Sem Resposta,4,2026,0.25
1411,9,11,WhatsApp,CNH Pendência,2025-02-04,2025-02-04,Enviado,Sem Resposta,2,2025,0.25
1412,9,11,WhatsApp,Entrega Veículo,2025-11-28,,Falhou,,11,2025,0.25
1413,9,11,Email,Entrega Veículo,2026-01-21,,Falhou,,1,2026,0.03
1414,49,61,WhatsApp,Oferta Cross-sell,2025-09-13,2025-09-13,Enviado,Sem Resposta,9,2025,0.25
1415,49,61,WhatsApp,Cobrança,2026-08-14,,Agendado,,8,2026,0.25
1416,49,61,SMS,Lembrete Parcela,2025-08-15,2025-08-15,Enviado,Pagou,8,2025,0.12
1417,49,61,SMS,Cobrança,2026-11-21,,Agendado,,11,2026,0.12
1418,218,289,WhatsApp,Oferta Cross-sell,2025-08-02,2025-08-02,Enviado,Sem Resposta,8,2025,0.25
1419,218,289,Carta,Entrega Veículo,2026-05-17,2026-05-17,Enviado,Sem Resposta,5,2026,4.5
1420,218,289,SMS,Lembrete Parcela,2025-12-02,2025-12-02,Enviado,Respondido,12,2025,0.12
1421,218,289,Email,Cobrança,2025-10-16,2025-10-16,Enviado,Sem Resposta,10,2025,0.03
1422,218,289,WhatsApp,Renovação,2025-09-08,2025-09-08,Enviado,Sem Resposta,9,2025,0.25
1423,218,289,SMS,Lembrete Parcela,2026-03-27,2026-03-27,Enviado,Respondido,3,2026,0.12
